,Unnamed: 0,Temp at Recording,Dew Point / Frost Point,Wet Bulb Temp,Surface Temperature,Temperature Range,Temp Max,Temp Min,Specific Humidity,Relative Humidity,Precipitation,Date,Matched_Street,Pavement_rating,Miles,Shape__Length,SentimentScore,SeverityLevel,Potholes_Count,Rating,Minutes_to_closed
1227,1227,18.38,15.38,16.88,19.05,7.0,21.47,14.47,11.35,84.25,9.81,2023-08-18,DIVISION,5.777777777777778,0.9256588070826,2039.74034478386,0.0,medium,1.0,2.0,4305.0
1228,1228,17.5,13.59,15.55,18.15,8.7,22.23,13.53,9.83,79.88,1.24,2023-08-19,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1229,1229,20.05,16.06,18.05,20.4,12.04,26.4,14.36,11.54,79.62,2.13,2023-08-20,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1230,1230,20.04,16.83,18.44,20.41,10.84,24.53,13.69,12.27,83.5,1.52,2023-08-21,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1231,1231,17.72,12.74,15.23,17.9,11.87,23.58,11.71,9.28,75.5,0.0,2023-08-22,BELLEVUE,8.666666666666666,2.0971071906038,4612.341219709694,-0.7906,high,1.0,3.0,1467.0
1232,1232,17.72,12.74,15.23,17.9,11.87,23.58,11.71,9.28,75.5,0.0,2023-08-22,GENESEE,4.108225108225108,6.7027452815437005,14746.962784766663,0.0,medium,1.0,2.0,13831.0
1233,1233,19.4,13.98,16.69,18.9,10.12,24.83,14.71,10.07,72.5,0.59,2023-08-23,BELLEVUE,8.666666666666666,2.0971071906038,4612.341219709694,-0.2732,medium,1.0,2.0,9175.0
1234,1234,19.4,13.98,16.69,18.9,10.12,24.83,14.71,10.07,72.5,0.59,2023-08-23,GENESEE,4.108225108225108,6.7027452815437005,14746.962784766663,0.743,low,1.0,3.0,12507.0
1235,1235,18.88,16.37,17.63,19.37,6.45,21.8,15.35,11.9,85.75,2.95,2023-08-24,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1236,1236,21.87,20.1,20.98,22.1,7.54,26.32,18.78,15.08,90.25,65.79,2023-08-25,FAYETTE,7.179398148148148,6.9238202046845,15237.007707595048,0.0,medium,1.0,2.0,10274.0
1237,1237,20.04,17.42,18.73,20.44,8.12,24.58,16.47,12.63,86.31,2.17,2023-08-26,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1238,1238,17.29,14.28,15.78,17.82,8.41,21.94,13.53,10.31,84.31,0.58,2023-08-27,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1239,1239,19.19,16.23,17.72,18.99,12.14,24.69,12.55,11.78,84.12,5.31,2023-08-28,COLVIN,7.115032679738562,3.185104443615,7004.4032537683925,0.0,medium,1.0,2.0,1777.0
1240,1240,21.27,19.9,20.59,21.47,5.97,24.32,18.35,14.83,92.25,9.37,2023-08-29,MIDLAND,7.71875,2.7923856480996,6159.416084367095,0.0,medium,1.0,2.0,1921.0
1241,1241,18.62,16.4,17.51,19.08,6.86,21.61,14.75,11.96,87.62,5.76,2023-08-30,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1242,1242,15.37,9.82,12.59,15.45,10.15,20.4,10.24,7.69,72.19,0.0,2023-08-31,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1243,1243,17.94,11.51,14.73,17.01,12.26,23.58,11.33,8.54,67.62,0.0,2023-09-01,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1244,1244,19.04,15.73,17.38,19.4,12.27,25.2,12.94,11.41,82.81,4.13,2023-09-02,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1245,1245,22.66,19.39,21.03,22.74,9.56,28.19,18.63,14.28,83.12,0.07,2023-09-03,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1246,1246,23.98,20.51,22.24,23.69,9.51,29.18,19.67,15.32,82.06,0.09,2023-09-04,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1247,1247,24.2,20.55,22.37,23.43,10.68,29.43,18.75,15.38,81.06,0.12,2023-09-05,MIDLAND,7.71875,2.7923856480996,6159.416084367095,-0.4404,medium,1.0,2.0,10084.0
1248,1248,25.48,20.82,23.15,24.9,12.53,31.8,19.26,15.62,76.94,0.25,2023-09-06,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1249,1249,23.23,21.89,22.56,23.46,5.45,26.58,21.12,16.78,92.5,5.98,2023-09-07,KIRK,5.9,2.2884774642304,5042.473740068186,0.0,medium,1.0,2.0,7018.0
1250,1250,23.23,21.89,22.56,23.46,5.45,26.58,21.12,16.78,92.5,5.98,2023-09-07,PARK,6.746637426900585,6.6940979729847,14743.729772111685,0.0,medium,1.0,2.0,6890.0
1251,1251,21.12,19.33,20.23,21.6,8.91,25.69,16.78,14.28,90.25,8.68,2023-09-08,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1252,1252,19.11,17.17,18.14,19.65,6.49,22.74,16.25,12.39,89.31,10.86,2023-09-09,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1253,1253,18.77,17.72,18.25,19.34,3.73,20.98,17.26,12.82,93.88,22.04,2023-09-10,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1254,1254,18.15,16.19,17.18,18.53,7.28,22.58,15.3,11.66,89.19,4.17,2023-09-11,BELLEVUE,8.666666666666666,2.0971071906038,4612.341219709694,0.0,medium,1.0,2.0,4340.0
1255,1255,18.15,16.19,17.18,18.53,7.28,22.58,15.3,11.66,89.19,4.17,2023-09-11,BURNET,6.6,3.2568149940202,7165.779311042164,0.0,medium,1.0,2.0,4340.0
1256,1256,18.15,16.19,17.18,18.53,7.28,22.58,15.3,11.66,89.19,4.17,2023-09-11,COLUMBUS,7.6,0.5071266621613,1119.299096390959,0.0,medium,1.0,2.0,4340.0
1257,1257,18.15,16.19,17.18,18.53,7.28,22.58,15.3,11.66,89.19,4.17,2023-09-11,MEADOWBROOK,7.0625,3.710712729076001,8172.940736028595,0.0,medium,1.0,2.0,4340.0
1258,1258,18.15,16.19,17.18,18.53,7.28,22.58,15.3,11.66,89.19,4.17,2023-09-11,OSTRANDER,7.4,0.7259922596171,1595.937395645917,0.1027,low,1.0,2.0,0.0
1259,1259,18.15,16.19,17.18,18.53,7.28,22.58,15.3,11.66,89.19,4.17,2023-09-11,ROBERTS,7.4,0.7437524307082,1640.6535600894858,0.0,medium,1.0,2.0,4340.0
1260,1260,18.15,16.19,17.18,18.53,7.28,22.58,15.3,11.66,89.19,4.17,2023-09-11,RUGBY,7.222222222222222,0.8783942082973,1933.523074686852,0.0,medium,1.0,2.0,4340.0
1261,1261,19.4,16.68,18.04,19.46,12.64,25.47,12.83,12.21,85.94,21.03,2023-09-12,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1262,1262,17.2,14.46,15.83,17.7,9.13,21.29,12.15,10.5,85.38,3.27,2023-09-13,MIDLAND,7.71875,2.7923856480996,6159.416084367095,0.0,medium,1.0,3.0,12866.0
1263,1263,14.33,9.95,12.14,14.62,7.01,18.29,11.28,7.75,77.25,0.31,2023-09-14,FAYETTE,7.179398148148148,6.9238202046845,15237.007707595048,0.0,medium,1.0,2.0,7543.0
1264,1264,14.33,9.95,12.14,14.62,7.01,18.29,11.28,7.75,77.25,0.31,2023-09-14,HIAWATHA,7.481481481481481,2.3724226000127,5231.71186392749,0.0,medium,1.0,2.0,12060.0
1265,1265,14.33,9.95,12.14,14.62,7.01,18.29,11.28,7.75,77.25,0.31,2023-09-14,SALINA,8.062146892655369,6.3278880309129,13957.919523457647,-0.20095,medium,2.0,2.0,11414.5
1266,1266,14.23,9.38,11.8,14.18,10.73,20.16,9.43,7.39,75.25,0.0,2023-09-15,GENESEE,4.108225108225108,6.7027452815437005,14746.962784766663,-0.4939,medium,1.0,2.0,3791.0
1267,1267,14.23,9.38,11.8,14.18,10.73,20.16,9.43,7.39,75.25,0.0,2023-09-15,PARK,6.746637426900585,6.6940979729847,14743.729772111685,0.0,medium,1.0,3.0,9871.0
1268,1268,14.33,10.72,12.52,14.65,12.03,20.52,8.49,8.18,81.56,0.0,2023-09-16,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1269,1269,14.85,12.27,13.56,15.34,9.15,19.85,10.7,9.09,85.88,2.69,2023-09-17,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1270,1270,15.13,12.49,13.81,15.51,9.92,20.41,10.5,9.22,85.81,0.96,2023-09-18,BURNET,6.6,3.2568149940202,7165.779311042164,-0.7579,high,1.0,2.0,14483.0
1271,1271,14.31,10.8,12.55,14.75,8.62,18.69,10.07,8.24,81.75,1.83,2023-09-19,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1272,1272,13.23,8.75,10.99,12.92,10.33,19.12,8.79,7.08,76.62,0.04,2023-09-20,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1273,1273,14.52,8.3,11.4,12.96,13.21,20.58,7.38,6.84,68.0,0.0,2023-09-21,OSWEGO,7.928571428571429,0.5478519416431,1208.838088347508,0.0,medium,1.0,2.0,10308.0
1274,1274,14.52,8.3,11.4,12.96,13.21,20.58,7.38,6.84,68.0,0.0,2023-09-21,WENDELL,7.2,0.5586024215633,1233.185158694946,0.0,medium,1.0,2.0,10308.0
1275,1275,14.67,10.58,12.62,14.87,13.52,21.81,8.3,8.06,79.5,0.0,2023-09-22,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1276,1276,12.97,9.66,11.31,13.48,5.38,15.99,10.62,7.57,82.0,0.51,2023-09-23,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1277,1277,13.24,11.2,12.22,13.68,5.84,16.8,10.95,8.36,87.94,12.41,2023-09-24,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1278,1278,15.3,12.0,13.65,15.51,10.15,20.95,10.81,8.85,82.62,0.04,2023-09-25,MONTGOMERY,7.555555555555555,0.918273051008,2026.776095745181,0.0,medium,1.0,2.0,4849.0
1279,1279,13.19,10.39,11.8,13.53,8.04,17.16,9.12,7.87,84.38,0.01,2023-09-26,GENESEE,4.108225108225108,6.7027452815437005,14746.962784766663,-0.1586,medium,1.0,2.0,805.0
1280,1280,11.93,7.78,9.86,12.3,11.83,18.32,6.49,6.71,79.44,0.04,2023-09-27,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1281,1281,13.08,8.3,10.69,13.39,11.52,19.52,8.0,6.96,77.25,0.02,2023-09-28,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1282,1282,14.51,12.05,13.29,14.75,9.12,20.32,11.19,8.85,86.12,0.45,2023-09-29,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1283,1283,15.42,12.37,13.9,15.28,12.18,21.96,9.78,9.09,84.06,0.01,2023-09-30,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1284,1284,17.35,14.81,16.08,16.61,12.45,24.19,11.75,10.68,86.62,0.1,2023-10-01,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1285,1285,19.0,14.25,16.62,17.34,10.92,24.4,13.48,10.25,76.19,0.17,2023-10-02,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1286,1286,20.95,15.65,18.3,19.44,11.71,26.91,15.2,11.17,73.06,0.0,2023-10-03,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1287,1287,20.28,16.08,18.19,19.8,13.23,27.38,14.15,11.54,78.56,0.0,2023-10-04,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1288,1288,18.72,14.27,16.49,18.93,10.78,24.66,13.88,10.25,78.12,0.05,2023-10-05,SALINA,8.062146892655369,6.3278880309129,13957.919523457647,0.7542,low,1.0,2.0,16905.0
1289,1289,18.87,17.06,17.96,19.04,6.13,22.88,16.76,12.39,89.81,5.91,2023-10-06,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1290,1290,13.01,11.19,12.1,13.58,7.78,16.89,9.11,8.67,89.12,23.01,2023-10-07,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1291,1291,9.83,6.27,8.05,10.61,5.98,13.2,7.22,6.1,79.38,2.56,2023-10-08,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1292,1292,9.08,4.62,6.85,9.77,4.99,12.0,7.01,5.43,74.75,0.31,2023-10-09,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1293,1293,9.44,6.16,7.8,9.98,5.78,12.73,6.94,6.04,81.88,1.18,2023-10-10,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1294,1294,10.39,7.71,9.05,10.63,7.09,14.52,7.44,6.65,84.88,1.06,2023-10-11,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1295,1295,9.62,7.15,8.38,9.81,10.27,15.61,5.33,6.47,86.56,0.29,2023-10-12,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1296,1296,9.16,5.35,7.26,9.03,10.2,14.61,4.4,5.68,79.56,0.01,2023-10-13,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1297,1297,9.48,6.87,8.17,9.08,4.08,11.7,7.62,6.29,84.25,2.0,2023-10-14,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1298,1298,7.72,6.2,6.96,8.26,4.39,10.5,6.12,6.1,90.88,2.72,2023-10-15,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1299,1299,9.56,8.16,8.87,9.9,6.45,13.64,7.19,6.96,91.88,3.55,2023-10-16,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1300,1300,9.83,8.12,8.98,9.48,5.73,13.12,7.38,6.84,89.81,2.63,2023-10-17,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1301,1301,10.1,6.82,8.46,9.2,8.6,14.56,5.95,6.23,81.94,0.23,2023-10-18,BURNET,6.6,3.2568149940202,7165.779311042164,-0.7783,high,1.0,2.0,1523.0
1302,1302,10.1,6.82,8.46,9.2,8.6,14.56,5.95,6.23,81.94,0.23,2023-10-18,MIDLAND,7.71875,2.7923856480996,6159.416084367095,0.4648,low,1.0,2.0,1872.0
1303,1303,10.67,7.48,9.08,10.88,11.25,16.06,4.8,6.65,82.38,0.0,2023-10-19,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1304,1304,13.58,10.77,12.18,13.55,7.13,18.15,11.01,8.3,84.38,2.97,2023-10-20,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1305,1305,10.31,9.48,9.9,10.54,4.02,11.51,7.48,7.69,94.75,11.86,2023-10-21,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1306,1306,5.51,3.95,4.73,6.12,2.66,7.04,4.38,5.19,90.0,8.61,2023-10-22,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1307,1307,6.67,3.11,4.89,6.81,8.17,12.16,3.99,4.82,80.5,0.25,2023-10-23,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1308,1308,10.89,6.62,8.76,11.04,13.48,18.19,4.71,6.23,76.88,0.04,2023-10-24,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1309,1309,15.97,12.15,14.06,15.75,10.07,22.01,11.94,8.97,78.31,0.04,2023-10-25,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1310,1310,15.58,14.03,14.81,15.39,7.17,19.86,12.69,10.13,90.69,2.59,2023-10-26,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1311,1311,17.8,14.98,16.39,17.56,9.55,23.37,13.82,10.8,84.56,0.38,2023-10-27,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1312,1312,13.21,10.77,11.99,13.26,9.34,16.65,7.32,8.48,86.12,3.04,2023-10-28,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1313,1313,6.29,4.41,5.35,6.92,3.97,7.78,3.81,5.31,88.06,18.99,2023-10-29,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1314,1314,5.33,4.58,4.95,5.96,2.52,6.37,3.85,5.37,95.06,25.31,2023-10-30,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1315,1315,4.01,-0.17,1.91,3.94,5.24,6.71,1.47,3.85,76.25,1.49,2023-10-31,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1316,1316,1.29,-0.45,0.41,1.9,3.73,3.13,-0.6,3.72,88.94,2.12,2023-11-01,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
